kind,game_id,gameday,season,home_team,away_team,venue,start_time_utc,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,p_home_win_derived,p_away_win_derived,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_m0_5,p_home_cover_0_5,p_over_4,p_under_4,p_push_total_4,p_over_5,p_under_5,p_push_total_5,p_over_6,p_under_6,p_push_total_6,p_over_7,p_under_7,p_push_total_7,p_over_8,p_under_8,p_push_total_8,p_over_9,p_under_9,p_push_total_9,p_over_10,p_under_10,p_push_total_10,p_over_11,p_under_11,p_push_total_11,p_over_12,p_under_12,p_push_total_12
oof,2024021158,2025-03-28,2024,ANA,NYR,Honda Center,2025-03-29T02:00:00Z,84-92,73-91,0.5528056746463434,0.44719432535365655,0.14093759984335133,0.5458,0.5235421678009852,0.31295783219901485,3.3557241938846127,2.561923151042027,0.7938010428425857,5.91764734492664,0.0,5.0,,,False,,,,,,5.0,4.0,9.0,1.0,0.5296851845342925,0.5272063124296712,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.3557241938846127,2.561923151042027,0.9996999990002999,0.00029999999969999993,0.9986011852057931,0.001098913695156045,0.9937545986904691,0.005175575131043568,0.9828899200743062,0.010558691080025193,0.9356829457256743,0.04709650351083551,0.8567665456887676,0.07882479893800312,0.7700842607243602,0.08712441504566537,0.6267301500955,0.13928266794079835,0.5272063124296712,0.14093759984335133,0.40446388213868717,0.19956624323949104,0.2676614518873865,0.1293123175373055,0.1092656725328367,0.16073930297470962,0.037447343218723075,0.07372104316456075,0.008865222689668375,0.029850264136356927,0.001056125707090345,0.007794253169167481,0.0025917832507612996,0.0016212654213738121,0.0007,0.0019,0.7093,0.5458,0.7483836325895763,0.14631689041550378,0.10529947699491987,0.5296851845342925,0.2527278132397898,0.21758700222591768,0.41105026667844957,0.4695354625914574,0.11941427073009307,0.2337302060432959,0.5828771967703387,0.1833925971863655,0.1524741468557557,0.7653141963631095,0.08221165678113479,0.05816390530105074,0.849024534805068,0.09281155989388115,0.030431233517162842,0.9427170787763997,0.026851687706437453,0.006983818305929002,0.9698287954128363,0.023187386281234713,0.0011738682219747077,0.993539325815775,0.005286805962250368
oof,2024021153,2025-03-28,2024,FLA,UTA,Amerant Bank Arena,2025-03-28T23:00:00Z,103-84,83-87,0.6760894262829686,0.32391057371703136,0.14870115951527524,0.5249,0.5171874972890251,0.30941250271097487,3.1957293822910917,2.501633990421044,0.6940953918700479,5.697363372712136,0.0,5.0,,,False,,,,,,2.0,1.0,3.0,1.0,0.5326883272875871,0.5153967534262709,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.1957293822910917,2.501633990421044,0.9994,0.0004,0.9983015751549539,0.0010987254136035874,0.9943358077267668,0.00446517823096168,0.9830631012566842,0.010492110687349019,0.9348855756301413,0.04758289343585655,0.8553769212249863,0.07925157516964085,0.7689581247089251,0.08687360193035731,0.6122494036222716,0.15535419879408938,0.5153967534262709,0.14870115951527524,0.39403783389211944,0.19905407182806673,0.2580574484110414,0.12872063517668092,0.10537058519601852,0.15463197857561395,0.03479436728209168,0.0719204280871964,0.008779956424096352,0.025961425909218617,0.0010236177310058345,0.007077003748994156,0.003386337490173735,0.0016508548450380421,0.001,0.0024,0.6983,0.5249,0.7493602599405282,0.14548948127480485,0.10515025878466695,0.5326883272875871,0.25006498787933296,0.21724668483308002,0.41913459681368437,0.46363662489615926,0.11722877829015643,0.2365700563471712,0.5780427404510701,0.1853872032017589,0.156190351924528,0.7631788866579516,0.08063076141752049,0.058608058990068164,0.8432868434244328,0.09810509758549903,0.030188639040677964,0.9416814810769174,0.028129879882404663,0.0062175396182877225,0.9705825151496438,0.023199945232068486,0.000899659085272215,0.9937439190471465,0.005356421867581218
oof,2024021159,2025-03-29,2024,PHI,BUF,Wells Fargo Center,2025-03-29T17:00:00Z,80-94,93-84,0.5736018623135908,0.4263981376864092,0.12959452006003772,0.4059,0.46157680216509156,0.3879231978349085,3.6106886309236073,3.7204430260845927,-0.1097543951609854,7.3311316570082,-1.0,7.0,,,False,,,,,,7.0,4.0,11.0,3.0,0.2225800636654436,0.5314638665217677,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.6106886309236073,3.7204430260845927,0.9969,0.0025,0.9940188129828003,0.002890818855116507,0.9939853064751564,0.0031313588354685137,0.9788735400569083,0.015032864416622398,0.9194071167278342,0.05975932725059621,0.8305731815278611,0.08866373719956772,0.729671386628106,0.10077135611033701,0.5314638665217677,0.19546129480843505,0.46397028407708363,0.12959452006003772,0.33913040991802623,0.20915122710590356,0.2342006410993977,0.11423636488623935,0.09649229077401189,0.1384635599426154,0.03149889019535138,0.06469161558556971,0.008749681490149326,0.019974859431266943,0.0011313606996283584,0.0070498040368137446,0.003287087569344638,0.0017520863768460617,0.0018,0.0015,0.5564,0.4059,0.7423792926666272,0.15123243584403886,0.10638827148933397,0.4849145282923323,0.259400730223292,0.25568474148437564,0.3721299903594972,0.5376120453592119,0.09025796428129086,0.2225800636654436,0.632063943109934,0.14535599322462242,0.13449640422833967,0.7748686911549776,0.09063490461668271,0.053670045075678185,0.8644008861497993,0.08192906877452243,0.03308468030036733,0.9449105709595379,0.02200474874009491,0.013252301380282083,0.9636462893768042,0.023101409242913807,0.010866973691491415,0.984132189798461,0.005000836510047686
oof,2024021160,2025-03-29,2024,TBL,NYI,Amalie Arena,2025-03-29T18:00:00Z,101-75,78-86,0.6247050509220776,0.3752949490779224,0.1420697916040089,0.4907,0.4875409197163928,0.34685908028360724,3.2960590430489467,2.8059526961338617,0.49010634691508503,6.102011739182808,0.0,5.0,,,False,,,,,,5.0,3.0,8.0,2.0,0.524057537886181,0.5006161485113921,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.2960590430489467,2.8059526961338617,0.9991,0.0007,0.9972665299704607,0.001834345930625448,0.9940454545878424,0.0041918974658364866,0.9821761272573701,0.01147883498881342,0.9306431431179998,0.05102167874320755,0.8486373320716837,0.08205944208010975,0.7541923148853372,0.09524979334128449,0.58804725266936,0.1657626146852872,0.5006161485113921,0.1420697916040089,0.3783975784635405,0.201709776799345,0.250190372298649,0.12591112585158762,0.10167052262273703,0.15056394084530297,0.03334740325062211,0.06911385426275254,0.008804581578577067,0.022651450834947892,0.0011515792678600933,0.007480293170376395,0.0024924007148454707,0.0016952122618150846,0.0008000000000000001,0.0017000000000000001,0.6563,0.4907,0.7478730105516129,0.1467288242767896,0.10539816517159753,0.524057537886181,0.2530996858752024,0.2228427762386166,0.40285517818080513,0.47124444286806333,0.12590037895113151,0.23436014024070242,0.5917411638593437,0.17389869589995383,0.1506957643744488,0.766489704545029,0.08281453108052225,0.05740718679848763,0.849617091569466,0.09297572163204634,0.030938683576838245,0.9426056374191543,0.026455679004007495,0.007874560117453926,0.9689471237896645,0.02317831609288161,0.001818591246266148,0.9929446605908429,0.00523674816289102
oof,2024021161,2025-03-29,2024,COL,STL,Ball Arena,2025-03-29T20:30:00Z,115-69,84-87,0.6221950466824993,0.37780495331750075,0.13811443222508352,0.5196,0.5155801619287687,0.32401983807123136,3.309530470162991,2.7294940595481827,0.5800364106148082,6.039024529711174,0.0,5.0,,,False,,,,,,1.0,2.0,3.0,-1.0,0.5261807073204371,0.5151796739349515,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.309530470162991,2.7294940595481827,0.9994,0.0005,0.9975657179776432,0.0018347378782319723,0.9940048587706486,0.0043187180309354,0.982920176744493,0.010707094523374053,0.9329281227423846,0.04916151691284252,0.8510845035170898,0.08171939827445436,0.762760974210535,0.08879134669448309,0.6020912078536936,0.15895359273824286,0.5151796739349515,0.13811443222508352,0.3919837586151204,0.20029597814596636,0.2580922334084782,0.12852707810125769,0.10606078362331535,0.1535237146300507,0.03494259530779947,0.07249335992169412,0.008739710544445578,0.026943478396149922,0.0011312374094002576,0.007179239371078495,0.0027905711692673488,0.0017038012764792408,0.001,0.0018,0.68,0.5196,0.7476546276809415,0.14687209794367218,0.10547327437538634,0.5261807073204371,0.25450112846489903,0.21931816421466385,0.40517956283684925,0.4759649677406166,0.11885546942253408,0.2366533681584938,0.5991107789662207,0.1642358528752856,0.15132003473018774,0.764364441388891,0.0843155238809212,0.05758403813802195,0.8482976418747663,0.09411831998721173,0.030695036972454928,0.9431990755789319,0.026105887448613075,0.007268416472327539,0.9695451527596205,0.023186430768052,0.0015732168857916394,0.9931361111163658,0.005290671997842613
oof,2024021162,2025-03-29,2024,MIN,NJD,Xcel Energy Center,2025-03-29T22:00:00Z,98-83,85-84,0.6443178761834506,0.3556821238165494,0.13376589956682727,0.6352,0.5514698056117285,0.29563019438827143,3.3870873830896153,1.98836002301196,1.3987273600776553,5.375447406101575,1.0,5.0,,,False,,,,,,2.0,5.0,7.0,-3.0,0.5416427842950691,0.44738843379548937,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.3870873830896153,1.98836002301196,0.9998999990001,9.99999999e-05,0.9994168877443061,0.00048311772896574896,0.99211418901746,0.007357934127876968,0.9848862247353273,0.008226482247272305,0.9467829592910133,0.03799860917208821,0.8756626987437037,0.0699318306391346,0.8023142826720909,0.07286169293633775,0.6826995384349992,0.11220718315307227,0.5748151997445424,0.13376589956682727,0.44738843379548937,0.19783036480107616,0.2933795919571407,0.1374654489342807,0.12367557919619065,0.16878243070327562,0.04643117331537452,0.08061375196789727,0.009248978788360479,0.041054406034825776,0.0007106331656183106,0.009282563587298658,0.005564809912537246,0.001425807061948883,0.0011,0.0045,0.7881,0.6352,0.7506362151425231,0.14438039296021946,0.10498339189725742,0.5416427842950691,0.24761426587258809,0.21074294983234293,0.4336234792118418,0.4516529762274379,0.1147235445607203,0.23833773908997935,0.5598466931735804,0.20181556773644033,0.16236061426974846,0.7616433880025583,0.07599599772769329,0.05979950399385002,0.8362747939709474,0.1039257020352026,0.029483712224152893,0.9402567823436956,0.03025950543215156,0.0054768392865891975,0.9713211378584508,0.023202022854959998,0.0005776432308798977,0.9940099331035451,0.005412423665575021
oof,2024021163,2025-03-29,2024,NSH,VGK,Bridgestone Arena,2025-03-29T22:30:00Z,68-96,108-89,0.529976060715882,0.470023939284118,0.14092798445227642,0.3184,0.4331053625117407,0.4027946374882593,2.6395287011890907,3.2881115635797817,-0.6485828623906911,5.927640264768872,-1.0,5.0,,,False,,,,,,1.0,3.0,4.0,-2.0,0.5298112864777883,0.4792061442606813,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.6395287011890907,3.2881115635797817,0.9967,0.0023,0.9934791494244894,0.0032321092744725982,0.9938306767564107,0.0030498771466491645,0.9788110925012462,0.015123028165085706,0.9162623906866878,0.06274060710947774,0.8238694803050726,0.0931911006357314,0.7138220979058306,0.10992070127630504,0.4792061442606813,0.23956347227080277,0.41964985189453463,0.14092798445227642,0.2898017622542766,0.20816048522726738,0.1863436061508423,0.10907582386122391,0.0744289121100533,0.10979024525147958,0.018455204937146186,0.05358274839380099,0.007561385193537213,0.01052280075492188,0.004101814940356428,0.003921941495665543,0.0003003247908066501,0.002725219309432694,0.0002,0.0001,0.4825,0.3184,0.7485521546187124,0.1461296481350812,0.10531819724620649,0.5298112864777883,0.2523265959241346,0.217862117598077,0.413254014073483,0.4714165322529632,0.11532945367355377,0.23787899009573527,0.5920630944289927,0.17005791547527196,0.1532615443787957,0.765733139615993,0.08100531600521137,0.057940137392076665,0.8469478821399763,0.09511198046794717,0.03048150949000424,0.9429416299388345,0.026576860571161258,0.007068686331387105,0.9697448672795679,0.02318644638904496,0.0010545155940501574,0.9936807528613839,0.005264731544566015
oof,2024021164,2025-03-29,2024,OTT,CBJ,Canadian Tire Centre,2025-03-29T23:00:00Z,91-83,80-84,0.553071320643734,0.446928679356266,0.14008614948891018,0.595,0.5387043221242024,0.29979567787579764,3.1785164424168806,2.1678177496212214,1.0106986927956592,5.346334192038102,1.0,5.0,,,False,,,,,,3.0,2.0,5.0,1.0,0.5415100839585905,0.42718313448057893,0.0,0.0,1.0,0.0,1.0,,,,,,1.0,True,oof,3.1785164424168806,2.1678177496212214,0.9999999979999998,9.99999998e-10,0.9992028693015557,0.0007971296985561913,0.9933767996465009,0.005937984704171161,0.9844625977376719,0.00883165077237341,0.9425725819724226,0.04149731815196612,0.8674538187728535,0.07439978614214919,0.7885665336031343,0.07872191831897066,0.657821003668191,0.12534121102441423,0.5521230478092392,0.14008614948891018,0.42718313448057893,0.196304873440001,0.2763256177287673,0.13528369345650762,0.1120074377224997,0.16691273229487233,0.03963806352041368,0.07472302631722803,0.00908842222667875,0.029991156622641933,0.0008245392830935967,0.008365508370703786,0.004773697292725492,0.001526143562256137,0.0017,0.0031,0.7565,0.595,0.7509649482236339,0.14409853504263564,0.10493651673373053,0.5415100839585905,0.24634513906935265,0.2121447769720569,0.4389584478161427,0.4548536333845214,0.10618791879933592,0.2381069879709502,0.5585383105639183,0.20335470146513143,0.16226969342036932,0.7623469721277958,0.07538333445183494,0.059996703053968516,0.8375060913050335,0.10249720564099798,0.029401924630449598,0.9401694959853173,0.03042857938423307,0.004970052418370023,0.9718182643606512,0.023211683220978756,0.0003852886326155597,0.9941660259409176,0.005448685426466744
oof,2024021165,2025-03-29,2024,LAK,TOR,Crypto.com Arena,2025-03-29T23:00:00Z,85-89,91-86,0.531687651470865,0.46831234852913495,0.13113242638561068,0.4901,0.48735917142920915,0.36054082857079084,3.4509699405136214,2.9807985505560746,0.4701713899575468,6.431768491069696,0.0,6.0,,,False,,,,,,1.0,3.0,4.0,-2.0,0.3928163188648083,0.5028224807185224,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.4509699405136214,2.9807985505560746,0.9985,0.0012,0.9968502556668015,0.0016517467475906298,0.9942405316745152,0.00394124842332194,0.9813530408527077,0.012343382685591675,0.9281863416632496,0.052960889891360295,0.8452145793135872,0.08309439497088195,0.7515287666078722,0.09434044580630571,0.5771679957769392,0.1743815770897448,0.5028224807185224,0.13113242638561068,0.3783802473439612,0.2023462778320499,0.2526227733139815,0.12451246176497914,0.10385211184431226,0.1502568446549008,0.03488287924020836,0.06989308486817158,0.008862763222952154,0.02465465968757954,0.001073768795920176,0.007675239817879542,0.003287092503199461,0.0016937301271462693,0.0017000000000000001,0.0016000000000000003,0.6422,0.4901,0.7462585109838319,0.14798531535334,0.10575617366282808,0.5134169112236778,0.2559096284749724,0.23067346030134986,0.3928163188648083,0.49204672900059376,0.11513695213459801,0.23354266477204363,0.6136687293311385,0.1527886058968178,0.1453732122325241,0.7684048654483452,0.08622192231913078,0.05634158262269627,0.8552949868837553,0.08836343049354846,0.03147853179945791,0.9440737297714926,0.02444773842904946,0.008961363941107588,0.967874000667525,0.023164635391367306,0.0027814226586658306,0.9920414487290445,0.005177128612289681
oof,2024021166,2025-03-29,2024,DET,BOS,Little Caesars Arena,2025-03-30T00:00:00Z,80-84,80-90,0.6247209683857182,0.3752790316142818,0.14936358172427525,0.4779,0.4836618077042816,0.3415381922957184,3.056091766647383,2.6186344539961937,0.43745731265118915,5.674726220643576,0.0,5.0,,,False,,,,,,2.0,1.0,3.0,1.0,0.5344490039311611,0.49297791243375716,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.056091766647383,2.6186344539961937,0.9997,0.0001,0.9982473629326489,0.0014527686663201374,0.9941886813481784,0.004495946810792869,0.9824317488524109,0.011134289238885849,0.9321613236189926,0.04999342940543161,0.8500625142747825,0.08235104503580187,0.7598101161311828,0.09078956995368594,0.5648223770213994,0.20238133749215187,0.49297791243375716,0.14936358172427525,0.3712140059342528,0.20009382800921052,0.2402451893608788,0.12658683444964525,0.09524312303973864,0.14776046271263468,0.029960498398821696,0.06538078828682249,0.008451503733924995,0.02151497485305073,0.0015572690721507418,0.00629989802619638,0.0014972470827564466,0.0018915107865075552,0.0003,0.0012,0.6527,0.4779,0.7496439794333037,0.14517655771445945,0.10517946285223684,0.5344490039311611,0.24970520682235994,0.21584578924647888,0.4231308497762657,0.4641424139697055,0.11272673625402875,0.2380912345493085,0.5788373176592428,0.18307144779144865,0.1571925618763259,0.7629087278942355,0.07989871022943869,0.05901747109402216,0.8429904587459811,0.09799207015999672,0.030124580737209496,0.9404241859746637,0.029451233288126773,0.006446918200631709,0.9703590564792378,0.02319402532013046,0.0009568667323167705,0.9937115617989128,0.005331571468770302
oof,2024021167,2025-03-29,2024,EDM,CGY,Rogers Place,2025-03-30T02:00:00Z,105-87,75-89,0.5736346412577853,0.4263653587422147,0.15527903261628,0.3976,0.4589774008195415,0.3584225991804585,2.575794942437202,2.637678251135504,-0.06188330869830194,5.213473193572707,-1.0,5.0,,,False,,,,,,3.0,2.0,5.0,1.0,0.5454049857193166,0.5211246336383857,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,2.575794942437202,2.637678251135504,0.9986,0.001,0.9966411659124652,0.0019607765057976677,0.9941205430214706,0.003904525535918066,0.9810200433610441,0.012697166400283351,0.9268646714441575,0.05405838036750889,0.8405730318624923,0.08653506691236755,0.7379857377105079,0.10357382865486926,0.5211246336383857,0.22880657413828823,0.45433650689453803,0.15527903261628,0.3298511242028393,0.20127738007975324,0.20847545523643302,0.11927360848337087,0.08032334957107344,0.12941468232063386,0.021565440452033856,0.057175388263745505,0.007727456460547372,0.014087908177056603,0.0027758388274239346,0.004068716205218532,0.0005998893943697459,0.002357306817618614,0.0002,0.0004,0.5802,0.3976,0.751398005407609,0.14372179228886076,0.10488020230353019,0.5454049857193166,0.24558904192451078,0.2090059723561724,0.44408566928280874,0.448044011870107,0.10787031884708428,0.23687086959166068,0.5455046072513986,0.21762452315694072,0.16595038551189034,0.7589198750323745,0.07512973945573512,0.06060067181914404,0.8315737868006291,0.10782554138022675,0.0292075605103231,0.9379897696321906,0.03280266985748616,0.005241913303603824,0.9715556217972751,0.02320246489912121,0.0004950764964778977,0.9940729917194646,0.005431931784057341
oof,2024021168,2025-03-29,2024,SJS,NYR,SAP Center at San Jose,2025-03-30T02:30:00Z,59-105,73-91,0.5528289390929083,0.4471710609070917,0.14941389584653042,0.3359,0.4390299558442874,0.3860700441557126,2.5001067485898902,2.962785544399599,-0.4626787958097087,5.462892292989489,-1.0,5.0,,,False,,,,,,1.0,6.0,7.0,-5.0,0.5396649014304692,0.4922885270825428,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.5001067485898902,2.962785544399599,0.9983,0.001,0.9959609029597186,0.0023420964460036282,0.9943848523245243,0.0033351131232301264,0.9793898740083914,0.014441957043407672,0.9192981699731843,0.06047906947049245,0.8298245261676321,0.09059600479467896,0.7185135139967069,0.11207024079618434,0.4922885270825428,0.2346433275518679,0.4264208406873051,0.14941389584653042,0.2982604409915757,0.20579787589264695,0.19230830138981803,0.10964785277621546,0.07291407125245422,0.1198717917517659,0.01734567769662573,0.05337391986486084,0.007549489752270499,0.00907141487136456,0.005229295467888706,0.004057950469164136,0.00020041109127076065,0.0029933956399243633,0.0001,0.0001,0.5108,0.3359,0.75026774152237,0.14473987164652133,0.10499238683110873,0.5396649014304692,0.24838255663544367,0.21195254193408716,0.43055969476311173,0.4559232105274491,0.11351709470943927,0.2358747816218447,0.5610432745198881,0.20308194385826725,0.16037052386030234,0.7612024403139451,0.0784270358257525,0.05955945841384004,0.8386578297050694,0.10178271188109045,0.029590075719798582,0.9408947841693203,0.029515140110881175,0.005097100654906777,0.9716903232582461,0.023212576086847094,0.00034057326392580725,0.9942438590550838,0.005415567680990376
oof,2024021169,2025-03-29,2024,SEA,DAL,Climate Pledge Arena,2025-03-30T02:30:00Z,69-95,111-77,0.5299357116034763,0.4700642883965237,0.13656801574487937,0.2954,0.42507700158144324,0.4165229984185568,2.719244233987292,3.5451676634790465,-0.8259234294917546,6.2644118974663385,-1.0,6.0,,,False,,,,,,1.0,5.0,6.0,-4.0,0.399523357082983,0.47007144647671834,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,True,oof,2.719244233987292,3.5451676634790465,0.9952,0.0029,0.9916309436695356,0.0035922068951908088,0.9936033864140555,0.0028348108249700017,0.9778726970968722,0.01612512615182063,0.9119914497937942,0.06632716452866491,0.8196802097140707,0.0933734962116328,0.706671066132185,0.11211432378847537,0.47007144647671834,0.2368938788529586,0.4089939068707719,0.13656801574487937,0.27863126729418225,0.21167181414437689,0.18406529556871631,0.10437181069665624,0.07022761662431874,0.11342850143361462,0.017416198199650068,0.050126324542645095,0.0076644923116529875,0.008475235675528967,0.00261995607280978,0.0036807148532735133,0.0006997170256929522,0.002319859788632644,0.0002,0.0005,0.4538,0.2954,0.747110601487765,0.14727842650969383,0.10561097200254116,0.5188025765091839,0.2545634944648978,0.22663392902591833,0.399523357082983,0.4852385360099065,0.11523810690711045,0.23302970811708426,0.6024636562265232,0.16450663565639248,0.14745097068927068,0.7672172915224649,0.08533173778826453,0.05680571153205682,0.8531316694408911,0.09006261902705212,0.031231750387203876,0.9435675157448682,0.025200733867927937,0.008553274878565694,0.9682779246671432,0.02316880045429112,0.002143886635980474,0.9926709077776688,0.005185205586350788
